Année de naissance;Code commune;Libellé commune;Sexe;Prénom;Nombre
2018;35238;Rennes;Féminin;Zia;1
2018;35238;Rennes;Masculin;Côme;27
2018;35238;Rennes;Masculin;Abdoulaye;2
2018;35238;Rennes;Masculin;Diogo;2
2018;35238;Rennes;Masculin;Ewan;3
2018;35238;Rennes;Masculin;Glenn;4
2018;35238;Rennes;Masculin;Abdellah;1
2018;35238;Rennes;Masculin;Henri;2
2018;35238;Rennes;Masculin;Aldo;1
2018;35238;Rennes;Masculin;Aleks;1
2018;35238;Rennes;Masculin;Alhy;1
2018;35238;Rennes;Masculin;Alipio;1
2018;35238;Rennes;Masculin;Amjad;1
2018;35238;Rennes;Masculin;Andy;1
2018;35238;Rennes;Masculin;Isaac;10
2018;35238;Rennes;Masculin;Issa;4
2018;35238;Rennes;Masculin;Aymen;1
2018;35238;Rennes;Masculin;Burhan;1
2018;35238;Rennes;Masculin;Cédric;1
2018;35238;Rennes;Masculin;Julian;4
2018;35238;Rennes;Masculin;Cristiano;1
2018;35238;Rennes;Masculin;Eloï;1
2018;35238;Rennes;Masculin;Lamine;3
2018;35238;Rennes;Masculin;Lazare;2
2018;35238;Rennes;Masculin;Eydan;1
2018;35238;Rennes;Masculin;Farès;1
2018;35238;Rennes;Masculin;Loup;2
2018;35238;Rennes;Masculin;Gauthier;1
2018;35238;Rennes;Masculin;Greg-David;1
2018;35238;Rennes;Masculin;Hasan;1
2018;35238;Rennes;Masculin;Malo;45
2018;35238;Rennes;Masculin;Ilyes-Eddine;1
2018;35238;Rennes;Masculin;Ilyess;1
2018;35238;Rennes;Masculin;Izac;1
2018;35238;Rennes;Masculin;Jacques-Kévin;1
2018;35238;Rennes;Masculin;Julyan;1
2018;35238;Rennes;Masculin;Maxime;8
2018;35238;Rennes;Masculin;Layann;1
2018;35238;Rennes;Masculin;Nathan;26
2018;35238;Rennes;Masculin;Louison;1
2018;35238;Rennes;Masculin;Manoah;1
2018;35238;Rennes;Masculin;Oscar;16
2018;35238;Rennes;Masculin;Rafaël;5
2018;35238;Rennes;Masculin;Miloan;1
2018;35238;Rennes;Masculin;Mohamed-Jebril;1
2018;35238;Rennes;Masculin;Mohammad;1
2018;35238;Rennes;Masculin;Samaël;3
2018;35238;Rennes;Masculin;Saul;2
2018;35238;Rennes;Masculin;Silas;2
2018;35238;Rennes;Masculin;Rodrigo;1
2018;35238;Rennes;Masculin;Sorenn;1
2018;35238;Rennes;Masculin;Timéo;17
2018;35238;Rennes;Masculin;Sovann;1
2018;35238;Rennes;Masculin;William;5
2018;35238;Rennes;Masculin;Wissem;2
2018;35238;Rennes;Masculin;Tyméo;1
2018;35238;Rennes;Masculin;Uriel;1
2018;35238;Rennes;Masculin;Waheed;1
2018;35238;Rennes;Masculin;Yessi-Nathanaël;1
2018;35238;Rennes;Masculin;Zakariye;1
2018;35238;Rennes;Féminin;Charline;4
2018;35238;Rennes;Féminin;Colette;3
2018;35238;Rennes;Féminin;Cyrine;2
2018;35238;Rennes;Féminin;Elynn;2
2018;35238;Rennes;Féminin;Aïssa-Nafissati;1
2018;35238;Rennes;Féminin;Garance;10
2018;35238;Rennes;Féminin;Alysson;1
2018;35238;Rennes;Féminin;Benie-Gaelle;1
2018;35238;Rennes;Féminin;Binta;1
2018;35238;Rennes;Féminin;Destiny;1
2018;35238;Rennes;Féminin;Bleuenn;5
2018;35238;Rennes;Féminin;Emmy;6
2018;35238;Rennes;Féminin;Aella;1
2018;35238;Rennes;Féminin;Gabrielle;10
2018;35238;Rennes;Masculin;Ayoub;7
2018;35238;Rennes;Masculin;Amir;4
2018;35238;Rennes;Masculin;Iislann;1
2018;35238;Rennes;Masculin;Ilyass;1
2018;35238;Rennes;Masculin;Mathéo;11
2018;35238;Rennes;Masculin;Kenneth;1
2018;35238;Rennes;Masculin;Mylan;2
2018;35238;Rennes;Masculin;Nael;3
2018;35238;Rennes;Masculin;Noa;4
2018;35238;Rennes;Masculin;Manos;1
2018;35238;Rennes;Masculin;Mohamed-Amine;1
2018;35238;Rennes;Masculin;Mostafa;1
2018;35238;Rennes;Masculin;Mouhammad;1
2018;35238;Rennes;Masculin;Nathéo;1
2018;35238;Rennes;Masculin;Nilsson;1
2018;35238;Rennes;Masculin;Ömer;1
2018;35238;Rennes;Masculin;Thomas;9
2018;35238;Rennes;Masculin;Sorel;1
2018;35238;Rennes;Masculin;Yoann;2
2018;35238;Rennes;Masculin;Youssouf;2
2018;35238;Rennes;Masculin;Zackary;1
2018;35238;Rennes;Masculin;Zakariya;1
2018;35238;Rennes;Masculin;Ziane;1
2018;35238;Rennes;Masculin;Éol;2
2018;35238;Rennes;Féminin;Alix;16
2018;35238;Rennes;Masculin;Clément;19
2018;35238;Rennes;Masculin;Diego;3
2018;35238;Rennes;Masculin;Enzo;17
2018;35238;Rennes;Masculin;Hamza;5
2018;35238;Rennes;Masculin;Hayden;2
2018;35238;Rennes;Masculin;Hippolyte;2
2018;35238;Rennes;Masculin;Balthazar;1
2018;35238;Rennes;Masculin;Joachim;5
2018;35238;Rennes;Masculin;Joud;2
2018;35238;Rennes;Masculin;Kaylann;2
2018;35238;Rennes;Masculin;Djawaï;1
2018;35238;Rennes;Masculin;Edern;1
2018;35238;Rennes;Masculin;Emilien;1
2018;35238;Rennes;Masculin;Esaïas;1
2018;35238;Rennes;Masculin;Ezequiel;1
2018;35238;Rennes;Féminin;Anahé;1
2018;35238;Rennes;Féminin;Anya;1
2018;35238;Rennes;Féminin;Hortense;9
2018;35238;Rennes;Féminin;Irina;2
2018;35238;Rennes;Féminin;Calypso;1
2018;35238;Rennes;Féminin;Claire;1
2018;35238;Rennes;Féminin;Dallia;1
2018;35238;Rennes;Féminin;Delya;1
2018;35238;Rennes;Féminin;Diyana;1
2018;35238;Rennes;Féminin;Fabiana;1
2018;35238;Rennes;Féminin;Farrah;1
2018;35238;Rennes;Féminin;Fatéma;1
2018;35238;Rennes;Féminin;Gabriela;1
2018;35238;Rennes;Féminin;Lise;19
2018;35238;Rennes;Féminin;Héliya;1
2018;35238;Rennes;Féminin;Lyah;2
2018;35238;Rennes;Féminin;Isabella;1
2018;35238;Rennes;Féminin;Laélys;1
2018;35238;Rennes;Féminin;Lalyah;1
2018;35238;Rennes;Féminin;Lamia;1
2018;35238;Rennes;Féminin;Lauryne;1
2018;35238;Rennes;Féminin;Maëwenn;2
2018;35238;Rennes;Féminin;Liwen;1
2018;35238;Rennes;Féminin;Lorys;1
2018;35238;Rennes;Féminin;Lynna;1
2018;35238;Rennes;Féminin;Mahdiya;1
2018;35238;Rennes;Féminin;Majdouline;1
2018;35238;Rennes;Féminin;Mélyne;1
2018;35238;Rennes;Féminin;Naélie;1
2018;35238;Rennes;Féminin;Roxane;11
2018;35238;Rennes;Féminin;Safa;2
2018;35238;Rennes;Féminin;Oanell;1
2018;35238;Rennes;Féminin;Oliwia;1
2018;35238;Rennes;Féminin;Shayna;2
2018;35238;Rennes;Féminin;Ronyta;1
2018;35238;Rennes;Féminin;Sekibe;1
2018;35238;Rennes;Féminin;Séléna;1
2018;35238;Rennes;Féminin;Selin;1
2018;35238;Rennes;Féminin;Serena;1
2018;35238;Rennes;Féminin;Sïannah;1
2018;35238;Rennes;Féminin;Solys;1
2018;35238;Rennes;Féminin;Xhulia;1
2018;35238;Rennes;Féminin;Youmna;1
2018;35238;Rennes;Féminin;Zohra;1
2018;35238;Rennes;Féminin;Zozan;1
2018;35238;Rennes;Féminin;Apryl;1
2018;35238;Rennes;Féminin;Ayanna;1
2018;35238;Rennes;Féminin;Isis;2
2018;35238;Rennes;Féminin;Jasmine;3
2018;35238;Rennes;Féminin;Celia;1
2018;35238;Rennes;Féminin;Julie;7
2018;35238;Rennes;Féminin;Elouene;1
2018;35238;Rennes;Féminin;Laïly;2
2018;35238;Rennes;Féminin;Lila;8
2018;35238;Rennes;Féminin;Hadidja;1
2018;35238;Rennes;Féminin;Joury;1
2018;35238;Rennes;Masculin;Sacha;33
2018;35238;Rennes;Masculin;Neven;1
2018;35238;Rennes;Masculin;Soan;12
2018;35238;Rennes;Masculin;Peter;1
2018;35238;Rennes;Masculin;Sahim;1
2018;35238;Rennes;Féminin;Capucine;12
2018;35238;Rennes;Féminin;Annaëlle;2
2018;35238;Rennes;Féminin;Abigaël;1
2018;35238;Rennes;Féminin;Fatoumata;2
2018;35238;Rennes;Masculin;Ely;1
2018;35238;Rennes;Masculin;Firas;1
2018;35238;Rennes;Masculin;Imanol;1
2018;35238;Rennes;Masculin;Iwo;1
2018;35238;Rennes;Masculin;Maylann;2
2018;35238;Rennes;Masculin;Lounys;1
2018;35238;Rennes;Masculin;Ly-Weï;1
2018;35238;Rennes;Féminin;Morgane;7
2018;35238;Rennes;Féminin;Lucia;1
2018;35238;Rennes;Féminin;Lylwenn;1
2018;35238;Rennes;Féminin;Malaïka;1
2018;35238;Rennes;Féminin;Zeynep;1
2018;35238;Rennes;Masculin;Sandro;5
2018;35238;Rennes;Masculin;Néven;1
2018;35238;Rennes;Masculin;Siméon;2
2018;35238;Rennes;Masculin;Philenor;1
2018;35238;Rennes;Masculin;Sévan;1
2018;35238;Rennes;Masculin;Stanis;1
2018;35238;Rennes;Masculin;Suleyman;1
2018;35238;Rennes;Masculin;Willy;1
2018;35238;Rennes;Masculin;Yazid;1
2018;35238;Rennes;Masculin;Zobaire;1
2018;35238;Rennes;Féminin;Charlotte;21
2018;35238;Rennes;Féminin;Eline;3
2018;35238;Rennes;Féminin;Esther;2
2018;35238;Rennes;Féminin;Adëlynna;1
2018;35238;Rennes;Féminin;Amalia;1
2018;35238;Rennes;Masculin;Chemsdine;1
2018;35238;Rennes;Masculin;Eïlathan;1
2018;35238;Rennes;Masculin;Eléandro;1
2018;35238;Rennes;Masculin;Kévin;2
2018;35238;Rennes;Masculin;Matteo;4
2018;35238;Rennes;Masculin;Mahamed;1
2018;35238;Rennes;Masculin;Malouan;1
2018;35238;Rennes;Masculin;Mamadou-Marouane;1
2018;35238;Rennes;Masculin;Michael;1
2018;35238;Rennes;Féminin;Analia;1
2018;35238;Rennes;Féminin;Anavaï;1
2018;35238;Rennes;Féminin;Belkiss;1
2018;35238;Rennes;Féminin;Bibizainab;1
2018;35238;Rennes;Féminin;Charlize;1
2018;35238;Rennes;Féminin;Elisabed;1
2018;35238;Rennes;Féminin;Eudoxie;1
2018;35238;Rennes;Féminin;Helena;1
2018;35238;Rennes;Féminin;Imân;1
2018;35238;Rennes;Masculin;Charlie;7
2018;35238;Rennes;Masculin;Emilio;2
2018;35238;Rennes;Masculin;Ewenn;6
2018;35238;Rennes;Masculin;Jonas;4
2018;35238;Rennes;Féminin;Hadja;2
2018;35238;Rennes;Féminin;Christina;1
2018;35238;Rennes;Masculin;Aubin;4
2018;35238;Rennes;Féminin;Anjaly;1
2018;35238;Rennes;Féminin;Aster;1
2018;35238;Rennes;Féminin;Auxane;1
2018;35238;Rennes;Féminin;Bertille;1
2018;35238;Rennes;Féminin;Coleen;1
2018;35238;Rennes;Féminin;Elénah;1
2018;35238;Rennes;Féminin;Esmeralda;1
2018;35238;Rennes;Féminin;Fatma;1
2018;35238;Rennes;Féminin;Gwenn;1
2018;35238;Rennes;Féminin;Hawaly;1
2018;35238;Rennes;Féminin;Luce;2
2018;35238;Rennes;Féminin;Jeannaïs;1
2018;35238;Rennes;Masculin;Nahel;1
2018;35238;Rennes;Masculin;Nassimeddin;1
2018;35238;Rennes;Masculin;Noble;1
2018;35238;Rennes;Masculin;Omer;1
2018;35238;Rennes;Masculin;Paulin;1
2018;35238;Rennes;Masculin;Souleymane;2
2018;35238;Rennes;Masculin;Thiago;5
2018;35238;Rennes;Masculin;Séni;1
2018;35238;Rennes;Masculin;Shahyn;1
2018;35238;Rennes;Masculin;Slimane;1
2018;35238;Rennes;Masculin;Thibaut;1
2018;35238;Rennes;Masculin;Walig;1
2018;35238;Rennes;Masculin;Ylliam;1
2018;35238;Rennes;Masculin;Zalan;1
2018;35238;Rennes;Féminin;Candice;7
2018;35238;Rennes;Féminin;Aela;2
2018;35238;Rennes;Féminin;Aélia;2
2018;35238;Rennes;Féminin;Aïsha;2
2018;35238;Rennes;Féminin;Elaïs;2
2018;35238;Rennes;Féminin;Abigaëlle;1
2018;35238;Rennes;Féminin;Amétis;1
2018;35238;Rennes;Masculin;Layvin;2
2018;35238;Rennes;Masculin;Ennio;1
2018;35238;Rennes;Masculin;Luka;8
2018;35238;Rennes;Masculin;Isshaq;1
2018;35238;Rennes;Masculin;Izaac;1
2018;35238;Rennes;Masculin;Maélio;2
2018;35238;Rennes;Masculin;Mehdi;3
2018;35238;Rennes;Masculin;Luan;1
2018;35238;Rennes;Masculin;Maxens;1
2018;35238;Rennes;Masculin;Armand;5
2018;35238;Rennes;Masculin;Emile;5
2018;35238;Rennes;Masculin;Etienne;2
2018;35238;Rennes;Masculin;Evann;2
2018;35238;Rennes;Masculin;Eyad;2
2018;35238;Rennes;Masculin;Guillaume;3
2018;35238;Rennes;Masculin;Beka;1
2018;35238;Rennes;Masculin;Bondish-Junior;1
2018;35238;Rennes;Masculin;Joris;2
2018;35238;Rennes;Masculin;Cassius;1
2018;35238;Rennes;Féminin;Layanah;1
2018;35238;Rennes;Féminin;Léanne;1
2018;35238;Rennes;Féminin;Lésia;1
2018;35238;Rennes;Féminin;Léyana;1
2018;35238;Rennes;Féminin;Lindy;1
2018;35238;Rennes;Féminin;Myla;4
2018;35238;Rennes;Féminin;Mailina;1
2018;35238;Rennes;Féminin;Méloé;1
2018;35238;Rennes;Féminin;Natali;1
2018;35238;Rennes;Féminin;Sarah;11
2018;35238;Rennes;Féminin;Valentine;8
2018;35238;Rennes;Féminin;Tanilla;1
2018;35238;Rennes;Féminin;Violette;2
2018;35238;Rennes;Féminin;Wendy;3
2018;35238;Rennes;Féminin;Thays;1
2018;35238;Rennes;Féminin;Yalila;1
2018;35238;Rennes;Féminin;Zayane;1
2018;35238;Rennes;Féminin;Marie;6
2018;35238;Rennes;Féminin;Lenna;1
2018;35238;Rennes;Féminin;Miya;2
2018;35238;Rennes;Féminin;Loreleï;1
2018;35238;Rennes;Féminin;Maddie;1
2018;35238;Rennes;Féminin;Maewenn;1
2018;35238;Rennes;Féminin;Maïssane;1
2018;35238;Rennes;Féminin;Mewenn;1
2018;35238;Rennes;Féminin;M'ma;1
2018;35238;Rennes;Féminin;Nahla;1
2018;35238;Rennes;Féminin;Rosa;1
2018;35238;Rennes;Féminin;Roumaïssa;1
2018;35238;Rennes;Féminin;Safiyya;1
2018;35238;Rennes;Féminin;Scarlet;1
2018;35238;Rennes;Féminin;Swayli;1
2018;35238;Rennes;Féminin;Tehani;1
2018;35238;Rennes;Féminin;Vicélma;1
2018;35238;Rennes;Féminin;Éléna;2
2018;35238;Rennes;Masculin;Sasha;11
2018;35238;Rennes;Masculin;René;1
2018;35238;Rennes;Masculin;Tiham;2
2018;35238;Rennes;Masculin;Soulayman;1
2018;35238;Rennes;Masculin;Soulaymane;1
2018;35238;Rennes;Masculin;Zakarie;1
2018;35238;Rennes;Féminin;Céline;2
2018;35238;Rennes;Féminin;Elina;4
2018;35238;Rennes;Féminin;Emna;2
2018;35238;Rennes;Féminin;Eugénie;2
2018;35238;Rennes;Féminin;Alessia-Crina;1
2018;35238;Rennes;Féminin;Aliya;1
2018;35238;Rennes;Masculin;Elouann;1
2018;35238;Rennes;Masculin;Elvis;1
2018;35238;Rennes;Masculin;Évan;1
2018;35238;Rennes;Masculin;Horan;1
2018;35238;Rennes;Masculin;Izhaq;1
2018;35238;Rennes;Masculin;Jared;1
2018;35238;Rennes;Masculin;Jean-Lucien;1
2018;35238;Rennes;Masculin;Matéo;3
2018;35238;Rennes;Masculin;Kayël-Toumbou;1
2018;35238;Rennes;Masculin;Kerzall;1
2018;35238;Rennes;Masculin;Kilyan;1
2018;35238;Rennes;Masculin;Kimia;1
2018;35238;Rennes;Masculin;Lukas;1
2018;35238;Rennes;Masculin;Manoä;1
2018;35238;Rennes;Masculin;Méli;1
2018;35238;Rennes;Féminin;Ibtissam;2
2018;35238;Rennes;Féminin;Charlène;1
2018;35238;Rennes;Féminin;Elfenn;1
2018;35238;Rennes;Masculin;Brieuc;2
2018;35238;Rennes;Masculin;Evan;13
2018;35238;Rennes;Masculin;Allan;1
2018;35238;Rennes;Masculin;Arane;1
2018;35238;Rennes;Féminin;Kalie;1
2018;35238;Rennes;Féminin;Maya;8
2018;35238;Rennes;Féminin;Linette;1
2018;35238;Rennes;Féminin;Loïssa;1
2018;35238;Rennes;Féminin;Loona;1
2018;35238;Rennes;Féminin;Loujaine;1
2018;35238;Rennes;Féminin;Mariame;1
2018;35238;Rennes;Féminin;Nejma;1
2018;35238;Rennes;Féminin;Nihya;1
2018;35238;Rennes;Masculin;Sofiane;2
2018;35238;Rennes;Masculin;Soen;1
2018;35238;Rennes;Masculin;Taivanbileg;1
2018;35238;Rennes;Masculin;Yman;1
2018;35238;Rennes;Féminin;Cassandre;4
2018;35238;Rennes;Féminin;Evy;2
2018;35238;Rennes;Masculin;Chahid;1
2018;35238;Rennes;Masculin;Coeurtis;1
2018;35238;Rennes;Masculin;Giuliano;1
2018;35238;Rennes;Masculin;Iwan;1
2018;35238;Rennes;Masculin;Liziano;1
2018;35238;Rennes;Masculin;Majid;1
2018;35238;Rennes;Masculin;Mattia;1
2018;35238;Rennes;Féminin;Inaya;13
2018;35238;Rennes;Féminin;Bianca;1
2018;35238;Rennes;Féminin;Hapssatou;1
2018;35238;Rennes;Féminin;Insaf;1
2018;35238;Rennes;Féminin;Lya;7
2018;35238;Rennes;Féminin;Lyla;2
2018;35238;Rennes;Féminin;Isaline;1
2018;35238;Rennes;Masculin;Alessio;1
2018;35238;Rennes;Masculin;Ilyan;3
2018;35238;Rennes;Masculin;Arlann;1
2018;35238;Rennes;Masculin;Armen;1
2018;35238;Rennes;Masculin;Bader;1
2018;35238;Rennes;Masculin;Ben-Yohan;1
2018;35238;Rennes;Masculin;Jean;8
2018;35238;Rennes;Féminin;Lama;1
2018;35238;Rennes;Féminin;Mayssa;5
2018;35238;Rennes;Féminin;Maïssa;3
2018;35238;Rennes;Féminin;Liz;1
2018;35238;Rennes;Féminin;Lizenn;1
2018;35238;Rennes;Féminin;Moïra;2
2018;35238;Rennes;Féminin;Mya;8
2018;35238;Rennes;Féminin;Maëlyse;1
2018;35238;Rennes;Féminin;Mahau;1
2018;35238;Rennes;Féminin;Naëlle;5
2018;35238;Rennes;Féminin;Marwa;1
2018;35238;Rennes;Féminin;Meyronne;1
2018;35238;Rennes;Féminin;Michelle;1
2018;35238;Rennes;Féminin;Pia;3
2018;35238;Rennes;Féminin;Naïscee;1
2018;35238;Rennes;Féminin;Rachel;4
2018;35238;Rennes;Féminin;Nastaran;1
2018;35238;Rennes;Féminin;Nevha;1
2018;35238;Rennes;Féminin;Nikkïa;1
2018;35238;Rennes;Féminin;Ophélia;1
2018;35238;Rennes;Féminin;Shelsy;2
2018;35238;Rennes;Féminin;Rihem;1
2018;35238;Rennes;Féminin;Roxelane;1
2018;35238;Rennes;Féminin;Solenn;4
2018;35238;Rennes;Féminin;Talia;3
2018;35238;Rennes;Féminin;Shirley;1
2018;35238;Rennes;Féminin;Simone;1
2018;35238;Rennes;Féminin;Victorine;2
2018;35238;Rennes;Féminin;Trecia;1
2018;35238;Rennes;Féminin;Tyana;1
2018;35238;Rennes;Féminin;Tyfenn;1
2018;35238;Rennes;Féminin;Yéline;1
2018;35238;Rennes;Féminin;Yléana;1
2018;35238;Rennes;Féminin;Zola;2
2018;35238;Rennes;Féminin;Zoélie;2
2018;35238;Rennes;Masculin;Elie-Gabriel;1
2018;35238;Rennes;Masculin;Énéo;1
2018;35238;Rennes;Masculin;Fode;1
2018;35238;Rennes;Masculin;Giorgi;1
2018;35238;Rennes;Masculin;Glésias;1
2018;35238;Rennes;Masculin;Haïley;1
2018;35238;Rennes;Masculin;Imad;1
2018;35238;Rennes;Masculin;Isaïe;1
2018;35238;Rennes;Masculin;Kaélan;1
2018;35238;Rennes;Masculin;Maël;38
2018;35238;Rennes;Masculin;Morad;2
2018;35238;Rennes;Masculin;Kylliann-Ethan;1
2018;35238;Rennes;Masculin;Lisandro;1
2018;35238;Rennes;Masculin;Nolan;20
2018;35238;Rennes;Masculin;Manoé;1
2018;35238;Rennes;Masculin;Mavérick;1
2018;35238;Rennes;Féminin;Anicia-Bernarda;1
2018;35238;Rennes;Féminin;Ariah;1
2018;35238;Rennes;Féminin;Héloïse;11
2018;35238;Rennes;Féminin;Inês;2
2018;35238;Rennes;Féminin;Chléofée;1
2018;35238;Rennes;Féminin;Christeldy;1
2018;35238;Rennes;Féminin;Clélia;1
2018;35238;Rennes;Féminin;Justine;7
2018;35238;Rennes;Féminin;Edhène;1
2018;35238;Rennes;Féminin;Edwina;1
2018;35238;Rennes;Féminin;Lana;3
2018;35238;Rennes;Féminin;Enaëlle;1
2018;35238;Rennes;Féminin;Éthel;1
2018;35238;Rennes;Féminin;Gauceline;1
2018;35238;Rennes;Féminin;Gouro;1
2018;35238;Rennes;Féminin;Gwanelle;1
2018;35238;Rennes;Féminin;Hassiya;1
2018;35238;Rennes;Féminin;Lucie;19
2018;35238;Rennes;Féminin;Imani;1
2018;35238;Rennes;Féminin;Inssaf;1
2018;35238;Rennes;Féminin;Johanne;1
2018;35238;Rennes;Féminin;Kadia;1
2018;35238;Rennes;Masculin;Noan'n;1
2018;35238;Rennes;Masculin;Nzanga-Christian;1
2018;35238;Rennes;Masculin;Pritihvi;1
2018;35238;Rennes;Masculin;Seban;1
2018;35238;Rennes;Masculin;Semi;1
2018;35238;Rennes;Masculin;Tiwen;1
2018;35238;Rennes;Masculin;Tobias;1
2018;35238;Rennes;Masculin;Yanis;15
2018;35238;Rennes;Masculin;Tymaël;1
2018;35238;Rennes;Féminin;Anaé;6
2018;35238;Rennes;Féminin;Apolline;19
2018;35238;Rennes;Féminin;Assya;3
2018;35238;Rennes;Féminin;Calie;8
2018;35238;Rennes;Féminin;Camila;4
2018;35238;Rennes;Féminin;Clémence;22
2018;35238;Rennes;Féminin;Célia;5
2018;35238;Rennes;Féminin;Ema;2
2018;35238;Rennes;Féminin;Adélie;1
2018;35238;Rennes;Féminin;Aëlynn;1
2018;35238;Rennes;Féminin;Aissatou;1
2018;35238;Rennes;Féminin;Alixe;1
2018;35238;Rennes;Féminin;Amaia;1
2018;35238;Rennes;Féminin;Amélyna;1
2018;35238;Rennes;Masculin;Alexandre;18
2018;35238;Rennes;Masculin;Axel;28
2018;35238;Rennes;Masculin;Anas;4
2018;35238;Rennes;Masculin;Damian;2
2018;35238;Rennes;Masculin;Elijah;2
2018;35238;Rennes;Masculin;Abakar;1
2018;35238;Rennes;Masculin;Gustave;5
2018;35238;Rennes;Masculin;Aëymen;1
2018;35238;Rennes;Masculin;Aimé;1
2018;35238;Rennes;Masculin;Hugo;31
2018;35238;Rennes;Masculin;Azam;1
2018;35238;Rennes;Masculin;Ben-Yamine;1
2018;35238;Rennes;Masculin;Berat;1
2018;35238;Rennes;Masculin;Jonathan;2
2018;35238;Rennes;Féminin;Éva-Mae;1
2018;35238;Rennes;Féminin;Fiona;1
2018;35238;Rennes;Féminin;Lizéa;2
2018;35238;Rennes;Féminin;Houleyma;1
2018;35238;Rennes;Féminin;Jackie-Eva;1
2018;35238;Rennes;Féminin;Jannah;1
2018;35238;Rennes;Féminin;Léonore;2
2018;35238;Rennes;Féminin;Kaïna;1
2018;35238;Rennes;Féminin;Kamelya;1
2018;35238;Rennes;Féminin;Kayla;1
2018;35238;Rennes;Féminin;Martha;2
2018;35238;Rennes;Féminin;Loeiza;1
2018;35238;Rennes;Féminin;Mila;26
2018;35238;Rennes;Féminin;Lola-Sky;1
2018;35238;Rennes;Féminin;Marie-Lou;1
2018;35238;Rennes;Féminin;Norah;10
2018;35238;Rennes;Féminin;Nathalie;1
2018;35238;Rennes;Féminin;Nazlie;1
2018;35238;Rennes;Féminin;Nehya;1
2018;35238;Rennes;Féminin;Nessah;1
2018;35238;Rennes;Féminin;Nia;1
2018;35238;Rennes;Féminin;Niyah;1
2018;35238;Rennes;Féminin;Perrine;1
2018;35238;Rennes;Féminin;Sabrina;1
2018;35238;Rennes;Féminin;Safya;1
2018;35238;Rennes;Féminin;Schiphra;1
2018;35238;Rennes;Féminin;Suzie;3
2018;35238;Rennes;Féminin;Souhanna;1
2018;35238;Rennes;Féminin;Stérenn;1
2018;35238;Rennes;Féminin;Swalianna;1
2018;35238;Rennes;Féminin;Victoria;7
2018;35238;Rennes;Féminin;Turiya;1
2018;35238;Rennes;Féminin;Tyra;1
2018;35238;Rennes;Féminin;Warda;1
2018;35238;Rennes;Féminin;Youmnat;1
2018;35238;Rennes;Féminin;Yousra;1
2018;35238;Rennes;Féminin;Éloïse;2
2018;35238;Rennes;Féminin;Zohal;1
2018;35238;Rennes;Masculin;Alec;3
2018;35238;Rennes;Masculin;David;4
2018;35238;Rennes;Masculin;Aloïs;2
2018;35238;Rennes;Masculin;Andreas;2
2018;35238;Rennes;Masculin;Dylan;4
2018;35238;Rennes;Masculin;Emir;2
2018;35238;Rennes;Masculin;Abdoul-Karim;1
2018;35238;Rennes;Masculin;Harry;2
2018;35238;Rennes;Masculin;Alésio;1
2018;35238;Rennes;Masculin;Alonzo;1
2018;35238;Rennes;Masculin;Andria;1
2018;35238;Rennes;Masculin;Assil;1
2018;35238;Rennes;Masculin;Bourra;1
2018;35238;Rennes;Masculin;Briec;1
2018;35238;Rennes;Masculin;Conan;1
2018;35238;Rennes;Masculin;Lorenzo;4
2018;35238;Rennes;Masculin;Fyann;1
2018;35238;Rennes;Masculin;Lubin;2
2018;35238;Rennes;Masculin;Hakram;1
2018;35238;Rennes;Masculin;Harris;1
2018;35238;Rennes;Masculin;Harrith;1
2018;35238;Rennes;Masculin;Ildiano;1
2018;35238;Rennes;Masculin;Jahméo;1
2018;35238;Rennes;Masculin;Jovany;1
2018;35238;Rennes;Masculin;Junior;1
2018;35238;Rennes;Masculin;Kayle;1
2018;35238;Rennes;Masculin;Mewen;5
2018;35238;Rennes;Masculin;Kezyan;1
2018;35238;Rennes;Masculin;Khadimoulmahi;1
2018;35238;Rennes;Masculin;Khelil;1
2018;35238;Rennes;Masculin;Laël;1
2018;35238;Rennes;Masculin;Lyvio;1
2018;35238;Rennes;Masculin;Paul;39
2018;35238;Rennes;Masculin;Ronan;2
2018;35238;Rennes;Masculin;Ryan;2
2018;35238;Rennes;Masculin;Nillan-Djamil;1
2018;35238;Rennes;Masculin;Noë;1
2018;35238;Rennes;Masculin;Oliverston;1
2018;35238;Rennes;Masculin;Simon;19
2018;35238;Rennes;Masculin;Oumar;1
2018;35238;Rennes;Masculin;Paul-Alfred;1
2018;35238;Rennes;Masculin;Soren;4
2018;35238;Rennes;Masculin;Ruzgar;1
2018;35238;Rennes;Masculin;Santiago;1
2018;35238;Rennes;Masculin;Teo;2
2018;35238;Rennes;Masculin;Shaheen;1
2018;35238;Rennes;Masculin;Théodore;7
2018;35238;Rennes;Masculin;Théophile;2
2018;35238;Rennes;Masculin;Timothée;8
2018;35238;Rennes;Masculin;Ulysse;7
2018;35238;Rennes;Masculin;Yacoub;1
2018;35238;Rennes;Masculin;Yannick;1
2018;35238;Rennes;Masculin;Youri;2
2018;35238;Rennes;Masculin;Ylies;1
2018;35238;Rennes;Masculin;Yolann;1
2018;35238;Rennes;Féminin;Alicia;13
2018;35238;Rennes;Féminin;Blanche;5
2018;35238;Rennes;Féminin;Aliyah;2
2018;35238;Rennes;Féminin;Clara;12
2018;35238;Rennes;Féminin;Clarisse;6
2018;35238;Rennes;Féminin;Cloé;3
2018;35238;Rennes;Féminin;Ayleen;2
