Année de naissance;Code commune;Libellé commune;Sexe;Prénom;Nombre
2019;35238;Rennes;Masculin;Florin;1
2019;35238;Rennes;Masculin;Lou;4
2019;35238;Rennes;Masculin;Fouad;1
2019;35238;Rennes;Masculin;Gael;1
2019;35238;Rennes;Masculin;Louen;2
2019;35238;Rennes;Masculin;Gareth;1
2019;35238;Rennes;Masculin;Gaya;1
2019;35238;Rennes;Masculin;Loé;2
2019;35238;Rennes;Masculin;Gocha;1
2019;35238;Rennes;Masculin;Luan;2
2019;35238;Rennes;Masculin;Guilhem;1
2019;35238;Rennes;Masculin;Lubin;4
2019;35238;Rennes;Masculin;Luca;4
2019;35238;Rennes;Masculin;Lyam;8
2019;35238;Rennes;Masculin;Haritany;1
2019;35238;Rennes;Masculin;Haroune;1
2019;35238;Rennes;Masculin;Hassan;1
2019;35238;Rennes;Masculin;Léon;32
2019;35238;Rennes;Masculin;Hélyas;1
2019;35238;Rennes;Masculin;Léopold;5
2019;35238;Rennes;Masculin;Mael;2
2019;35238;Rennes;Masculin;Iago;1
2019;35238;Rennes;Masculin;Idriss;1
2019;35238;Rennes;Masculin;Ikroim;1
2019;35238;Rennes;Masculin;Illan;1
2019;35238;Rennes;Masculin;Illane;1
2019;35238;Rennes;Masculin;Isha;1
2019;35238;Rennes;Masculin;Ivann;1
2019;35238;Rennes;Masculin;Izaac;1
2019;35238;Rennes;Masculin;Izak;1
2019;35238;Rennes;Masculin;Jassim;1
2019;35238;Rennes;Masculin;Jaurdys;1
2019;35238;Rennes;Masculin;Jayden;1
2019;35238;Rennes;Masculin;Jayssi;1
2019;35238;Rennes;Masculin;Mathurin;2
2019;35238;Rennes;Masculin;Joaquim;1
2019;35238;Rennes;Masculin;Johannes;1
2019;35238;Rennes;Masculin;José;1
2019;35238;Rennes;Masculin;Matéo;2
2019;35238;Rennes;Masculin;Josik;1
2019;35238;Rennes;Masculin;Joude;1
2019;35238;Rennes;Masculin;Maxence;15
2019;35238;Rennes;Masculin;Juan;1
2019;35238;Rennes;Masculin;Maël;44
2019;35238;Rennes;Masculin;Kays;1
2019;35238;Rennes;Masculin;Kelyan;1
2019;35238;Rennes;Masculin;Mewen;4
2019;35238;Rennes;Masculin;Mewenn;2
2019;35238;Rennes;Masculin;Kénaël;1
2019;35238;Rennes;Masculin;Kephren;1
2019;35238;Rennes;Masculin;Keryan;1
2019;35238;Rennes;Masculin;Keyler;1
2019;35238;Rennes;Masculin;Milhan;2
2019;35238;Rennes;Masculin;Keyliam;1
2019;35238;Rennes;Masculin;Kilian;1
2019;35238;Rennes;Masculin;Killian;1
2019;35238;Rennes;Masculin;Kiyan;1
2019;35238;Rennes;Masculin;Lavelua;1
2019;35238;Rennes;Masculin;Layhan;1
2019;35238;Rennes;Masculin;Layvin;1
2019;35238;Rennes;Masculin;Mouctar;2
2019;35238;Rennes;Masculin;Leïs;1
2019;35238;Rennes;Masculin;Liamine;1
2019;35238;Rennes;Masculin;Nabil;2
2019;35238;Rennes;Masculin;Lloyd;1
2019;35238;Rennes;Masculin;Nahel;3
2019;35238;Rennes;Masculin;Loann;1
2019;35238;Rennes;Masculin;Lohann;1
2019;35238;Rennes;Masculin;Nassim;6
2019;35238;Rennes;Masculin;Loris;1
2019;35238;Rennes;Masculin;Nathanaël;8
2019;35238;Rennes;Masculin;Loukas;1
2019;35238;Rennes;Masculin;Louqman;1
2019;35238;Rennes;Masculin;Lourick;1
2019;35238;Rennes;Masculin;Naïm;7
2019;35238;Rennes;Masculin;Lyvio;1
2019;35238;Rennes;Masculin;Maelan;1
2019;35238;Rennes;Masculin;Mahdy;1
2019;35238;Rennes;Masculin;Nino;13
2019;35238;Rennes;Masculin;Noam;9
2019;35238;Rennes;Masculin;Makno;1
2019;35238;Rennes;Masculin;Mamoudou;1
2019;35238;Rennes;Masculin;Manec;1
2019;35238;Rennes;Masculin;Marik;1
2019;35238;Rennes;Masculin;Marlone;1
2019;35238;Rennes;Masculin;Marvin;1
2019;35238;Rennes;Masculin;Matis;1
2019;35238;Rennes;Masculin;Matteo;1
2019;35238;Rennes;Masculin;Owen;14
2019;35238;Rennes;Masculin;Mayan;1
2019;35238;Rennes;Masculin;Medine;1
2019;35238;Rennes;Masculin;Mehmet;1
2019;35238;Rennes;Masculin;Melchior;1
2019;35238;Rennes;Masculin;Mélick;1
2019;35238;Rennes;Masculin;Melven;1
2019;35238;Rennes;Masculin;Melvyn;1
2019;35238;Rennes;Masculin;Peyo;2
2019;35238;Rennes;Masculin;Menzo;1
2019;35238;Rennes;Masculin;Meren;1
2019;35238;Rennes;Masculin;Preston;2
2019;35238;Rennes;Masculin;Micipsa;1
2019;35238;Rennes;Masculin;Miliaw;1
2019;35238;Rennes;Masculin;Millane;1
2019;35238;Rennes;Masculin;Raphaël;51
2019;35238;Rennes;Masculin;Mohamed-Amine;1
2019;35238;Rennes;Masculin;Mouhamad;1
2019;35238;Rennes;Masculin;Mouhammad;1
2019;35238;Rennes;Masculin;Romain;3
2019;35238;Rennes;Masculin;Moussadine;1
2019;35238;Rennes;Masculin;Naël-Ilyess;1
2019;35238;Rennes;Masculin;Nahyl;1
2019;35238;Rennes;Masculin;Naïl;1
2019;35238;Rennes;Masculin;Natan;1
2019;35238;Rennes;Masculin;Santino;2
2019;35238;Rennes;Masculin;Nehdim;1
2019;35238;Rennes;Masculin;Nelio;1
2019;35238;Rennes;Masculin;Nelson;1
2019;35238;Rennes;Masculin;Nelvin;1
2019;35238;Rennes;Masculin;Nelwane;1
2019;35238;Rennes;Masculin;Nicholas;1
2019;35238;Rennes;Masculin;Nicolas;1
2019;35238;Rennes;Masculin;Nizar;1
2019;35238;Rennes;Masculin;Nour;1
2019;35238;Rennes;Masculin;Olympe;1
2019;35238;Rennes;Masculin;Sinan;2
2019;35238;Rennes;Masculin;Otis;1
2019;35238;Rennes;Masculin;Ousayd;1
2019;35238;Rennes;Masculin;Ousmane-Bashir;1
2019;35238;Rennes;Masculin;Sohan;3
2019;35238;Rennes;Masculin;Paul-Nathan;1
2019;35238;Rennes;Masculin;Perig;1
2019;35238;Rennes;Masculin;Raily;1
2019;35238;Rennes;Masculin;Raylan;1
2019;35238;Rennes;Masculin;Soën;3
2019;35238;Rennes;Masculin;Rémi;1
2019;35238;Rennes;Masculin;Riley;1
2019;35238;Rennes;Masculin;Roan;1
2019;35238;Rennes;Masculin;Sajid;1
2019;35238;Rennes;Masculin;Sankara;1
2019;35238;Rennes;Masculin;Sankou;1
2019;35238;Rennes;Masculin;Sayim;1
2019;35238;Rennes;Masculin;Sayni;1
2019;35238;Rennes;Masculin;Semih;1
2019;35238;Rennes;Masculin;Thibault;9
2019;35238;Rennes;Masculin;Shehab;1
2019;35238;Rennes;Masculin;Shervan;1
2019;35238;Rennes;Masculin;Timothé;6
2019;35238;Rennes;Masculin;Sol;1
2019;35238;Rennes;Masculin;Solan;1
2019;35238;Rennes;Masculin;Tino;2
2019;35238;Rennes;Masculin;Sorin;1
2019;35238;Rennes;Masculin;Tyler;4
2019;35238;Rennes;Masculin;Stanislas;1
2019;35238;Rennes;Masculin;Stanley;1
2019;35238;Rennes;Masculin;Tyron;2
2019;35238;Rennes;Masculin;Tarik;1
2019;35238;Rennes;Masculin;Tasilimi;1
2019;35238;Rennes;Masculin;Télio;1
2019;35238;Rennes;Masculin;Terry-Noah;1
2019;35238;Rennes;Masculin;Wassim;4
2019;35238;Rennes;Masculin;Thylan;1
2019;35238;Rennes;Masculin;Timour;1
2019;35238;Rennes;Masculin;Timy;1
2019;35238;Rennes;Masculin;Tiwen;1
2019;35238;Rennes;Masculin;Yahya;3
2019;35238;Rennes;Masculin;Vasco;1
2019;35238;Rennes;Masculin;Waleed;1
2019;35238;Rennes;Masculin;Wesson;1
2019;35238;Rennes;Masculin;Yakïne;1
2019;35238;Rennes;Masculin;Yanis-Florin;1
2019;35238;Rennes;Masculin;Yasser;1
2019;35238;Rennes;Masculin;Younes;3
2019;35238;Rennes;Masculin;Yenis;1
2019;35238;Rennes;Masculin;Yoni;1
2019;35238;Rennes;Masculin;Yoshoua;1
2019;35238;Rennes;Masculin;Younoussa;1
2019;35238;Rennes;Masculin;Yvan;1
2019;35238;Rennes;Masculin;Zaki;1
2019;35238;Rennes;Masculin;Zefaël;1
2019;35238;Rennes;Masculin;Zoher;1
2019;35238;Rennes;Féminin;Agathe;36
2019;35238;Rennes;Féminin;Anaëlle;7
2019;35238;Rennes;Féminin;Anna;28
2019;35238;Rennes;Féminin;Alwenna;5
2019;35238;Rennes;Féminin;Aria;5
2019;35238;Rennes;Féminin;Arya;6
2019;35238;Rennes;Féminin;Assia;5
2019;35238;Rennes;Féminin;Alicia;4
2019;35238;Rennes;Féminin;Amélia;4
2019;35238;Rennes;Féminin;Augustine;6
2019;35238;Rennes;Féminin;Aurore;11
2019;35238;Rennes;Féminin;Aaliyah;3
2019;35238;Rennes;Féminin;Aliénor;3
2019;35238;Rennes;Féminin;Athénaïs;3
2019;35238;Rennes;Féminin;Candice;10
2019;35238;Rennes;Féminin;Amy;2
2019;35238;Rennes;Féminin;Asma;2
2019;35238;Rennes;Féminin;Chloé;40
2019;35238;Rennes;Féminin;Clarisse;6
2019;35238;Rennes;Féminin;Calypso;2
2019;35238;Rennes;Féminin;Coralie;2
2019;35238;Rennes;Féminin;Célya;2
2019;35238;Rennes;Féminin;Dana;2
2019;35238;Rennes;Féminin;Diana;3
2019;35238;Rennes;Féminin;Diane;9
2019;35238;Rennes;Féminin;Dina;2
2019;35238;Rennes;Féminin;Eden;5
2019;35238;Rennes;Féminin;Eline;3
2019;35238;Rennes;Féminin;Elisa;4
2019;35238;Rennes;Féminin;Ellyn;2
2019;35238;Rennes;Féminin;Elsa;10
2019;35238;Rennes;Féminin;Elynn;3
2019;35238;Rennes;Féminin;Eléonore;3
2019;35238;Rennes;Féminin;Emilia;3
2019;35238;Rennes;Féminin;Enora;10
2019;35238;Rennes;Féminin;Aaliya;1
2019;35238;Rennes;Féminin;Abbie;1
2019;35238;Rennes;Féminin;Abygaëlle;1
2019;35238;Rennes;Féminin;Adisa-Maria;1
2019;35238;Rennes;Féminin;Estelle;2
2019;35238;Rennes;Féminin;Eugénie;2
2019;35238;Rennes;Féminin;Eva;12
2019;35238;Rennes;Féminin;Aélys;1
2019;35238;Rennes;Féminin;Aeryn;1
2019;35238;Rennes;Féminin;Agnès;1
2019;35238;Rennes;Féminin;Ahlem-Khadidja;1
2019;35238;Rennes;Féminin;Aïcha-Kélya;1
2019;35238;Rennes;Féminin;Aileen;1
2019;35238;Rennes;Féminin;Aïly;1
2019;35238;Rennes;Féminin;Fatou;2
2019;35238;Rennes;Féminin;Ainara;1
2019;35238;Rennes;Féminin;Aïnhoa;1
2019;35238;Rennes;Féminin;Aisha-Elyza;1
2019;35238;Rennes;Féminin;Aishah;1
2019;35238;Rennes;Féminin;Aissatou;1
2019;35238;Rennes;Féminin;Aliciane;1
2019;35238;Rennes;Féminin;Aliyyah;1
2019;35238;Rennes;Féminin;Giulia;8
2019;35238;Rennes;Féminin;Amaia;1
2019;35238;Rennes;Féminin;Amalya;1
2019;35238;Rennes;Féminin;Amna;1
2019;35238;Rennes;Féminin;Amrah;1
2019;35238;Rennes;Féminin;Hana;3
2019;35238;Rennes;Féminin;Andra-Madalina;1
2019;35238;Rennes;Féminin;Anne-Louise;1
2019;35238;Rennes;Féminin;Anoah;1
2019;35238;Rennes;Féminin;Hidaya;2
2019;35238;Rennes;Féminin;Ariam;1
2019;35238;Rennes;Féminin;Armelle;1
2019;35238;Rennes;Féminin;Asel;1
2019;35238;Rennes;Féminin;Héloïse;17
2019;35238;Rennes;Féminin;Aurelina;1
2019;35238;Rennes;Féminin;Aylee;1
2019;35238;Rennes;Féminin;Aysha;1
2019;35238;Rennes;Féminin;Azel;1
2019;35238;Rennes;Féminin;Azëliya;1
2019;35238;Rennes;Féminin;Bérénice;1
2019;35238;Rennes;Féminin;Bibi-Leïla;1
2019;35238;Rennes;Féminin;Blifi;1
2019;35238;Rennes;Féminin;Brianna;1
2019;35238;Rennes;Féminin;Bulle;1
2019;35238;Rennes;Féminin;Calia;1
2019;35238;Rennes;Féminin;Calista;1
2019;35238;Rennes;Féminin;Camila;1
2019;35238;Rennes;Féminin;Cataléya;1
2019;35238;Rennes;Féminin;Cézanne;1
2019;35238;Rennes;Féminin;Jade;50
2019;35238;Rennes;Féminin;Charlie-Rose;1
2019;35238;Rennes;Féminin;Chelsea;1
2019;35238;Rennes;Féminin;Chelsy;1
2019;35238;Rennes;Féminin;Chenoa;1
2019;35238;Rennes;Féminin;Jasmine;2
2019;35238;Rennes;Féminin;Christiana;1
2019;35238;Rennes;Féminin;Cillya;1
2019;35238;Rennes;Féminin;Jaïda;2
2019;35238;Rennes;Féminin;Jeanne;36
2019;35238;Rennes;Féminin;Claudie;1
2019;35238;Rennes;Féminin;Clervie;1
2019;35238;Rennes;Féminin;Corah;1
2019;35238;Rennes;Féminin;Czeslawa;1
2019;35238;Rennes;Féminin;Darlenne;1
2019;35238;Rennes;Féminin;Delilah;1
2019;35238;Rennes;Féminin;Delya;1
2019;35238;Rennes;Féminin;Justine;3
2019;35238;Rennes;Féminin;Djanélya;1
2019;35238;Rennes;Féminin;Djayana;1
2019;35238;Rennes;Féminin;Dorine;1
2019;35238;Rennes;Féminin;Dounia;1
2019;35238;Rennes;Féminin;Dyna;1
2019;35238;Rennes;Féminin;Elaf;1
2019;35238;Rennes;Féminin;Elaïs;1
2019;35238;Rennes;Féminin;Eliane;1
2019;35238;Rennes;Féminin;Elifnaz;1
2019;35238;Rennes;Féminin;Elivya;1
2019;35238;Rennes;Féminin;Eliya;1
2019;35238;Rennes;Féminin;Elroi;1
2019;35238;Rennes;Féminin;Kheira;2
2019;35238;Rennes;Féminin;Ely;1
2019;35238;Rennes;Féminin;Enyd;1
2019;35238;Rennes;Féminin;Erisa;1
2019;35238;Rennes;Féminin;Ezya;1
2019;35238;Rennes;Féminin;Faïra;1
2019;35238;Rennes;Féminin;Fardati;1
2019;35238;Rennes;Féminin;Félicie;1
2019;35238;Rennes;Féminin;Flora;1
2019;35238;Rennes;Féminin;France;1
2019;35238;Rennes;Féminin;Gabriela;1
2019;35238;Rennes;Féminin;Lexa;2
2019;35238;Rennes;Féminin;Gabriella;1
2019;35238;Rennes;Féminin;Goundoba;1
2019;35238;Rennes;Féminin;Guerline;1
2019;35238;Rennes;Féminin;Lili;2
2019;35238;Rennes;Féminin;Habir;1
2019;35238;Rennes;Féminin;Lilou;4
2019;35238;Rennes;Féminin;Hayet;1
2019;35238;Rennes;Féminin;Hazelle;1
2019;35238;Rennes;Féminin;Hécate;1
2019;35238;Rennes;Féminin;Helena;1
2019;35238;Rennes;Féminin;Hina;1
2019;35238;Rennes;Féminin;Housnia;1
2019;35238;Rennes;Féminin;Iliana;1
2019;35238;Rennes;Féminin;Louisa;11
2019;35238;Rennes;Féminin;Inayah;1
2019;35238;Rennes;Féminin;Loïs;2
2019;35238;Rennes;Féminin;Ivanna;1
2019;35238;Rennes;Féminin;Izabella;1
2019;35238;Rennes;Féminin;Lyah;2
2019;35238;Rennes;Féminin;Jahya;1
2019;35238;Rennes;Féminin;Jaï-Lee;1
2019;35238;Rennes;Féminin;Lyla;2
2019;35238;Rennes;Féminin;Lylia;2
2019;35238;Rennes;Féminin;Jaykhia;1
2019;35238;Rennes;Féminin;Jelila;1
2019;35238;Rennes;Féminin;Joanne;1
2019;35238;Rennes;Féminin;Léane;4
2019;35238;Rennes;Féminin;Joye;1
2019;35238;Rennes;Féminin;Judhicia;1
2019;35238;Rennes;Féminin;Jüna;1
2019;35238;Rennes;Féminin;Kaëlynn;1
2019;35238;Rennes;Féminin;Kaïylana;1
2019;35238;Rennes;Féminin;Kamila;1
2019;35238;Rennes;Féminin;Karidja;1
2019;35238;Rennes;Féminin;Katalihya;1
2019;35238;Rennes;Féminin;Maeva;2
2019;35238;Rennes;Féminin;Kaylie;1
2019;35238;Rennes;Féminin;Kelcya;1
2019;35238;Rennes;Féminin;kelly;1
2019;35238;Rennes;Féminin;Kelly-Fatima;1
2019;35238;Rennes;Féminin;Kelsy;1
2019;35238;Rennes;Féminin;Kelya;1
2019;35238;Rennes;Féminin;Kemy;1
2019;35238;Rennes;Féminin;Kerina;1
2019;35238;Rennes;Féminin;Margaux;21
2019;35238;Rennes;Féminin;Mariam;6
2019;35238;Rennes;Féminin;Khaleesi;1
2019;35238;Rennes;Féminin;Kiane;1
2019;35238;Rennes;Féminin;Kimika;1
2019;35238;Rennes;Féminin;Marie;5
2019;35238;Rennes;Féminin;Kiwana;1
2019;35238;Rennes;Féminin;Marilou;3
2019;35238;Rennes;Féminin;Marion;4
2019;35238;Rennes;Féminin;Kleiny;1
2019;35238;Rennes;Féminin;Kyliana;1
2019;35238;Rennes;Féminin;Mathilda;3
2019;35238;Rennes;Féminin;Laurine;1
2019;35238;Rennes;Féminin;Layal;1
2019;35238;Rennes;Féminin;Leena;1
2019;35238;Rennes;Féminin;Lehna;1
2019;35238;Rennes;Féminin;Leïa;1
2019;35238;Rennes;Féminin;Maëlla;2
2019;35238;Rennes;Féminin;Lenaïg;1
2019;35238;Rennes;Féminin;Maëlle;9
2019;35238;Rennes;Féminin;Maïlyne;2
2019;35238;Rennes;Féminin;Linaé;1
2019;35238;Rennes;Féminin;Liyah;1
2019;35238;Rennes;Féminin;Lizaël;1
2019;35238;Rennes;Féminin;Lizéa;1
2019;35238;Rennes;Féminin;Lizie;1
2019;35238;Rennes;Féminin;Mia;17
2019;35238;Rennes;Féminin;Loëiza;1
2019;35238;Rennes;Féminin;Lorline;1
2019;35238;Rennes;Féminin;Miya;2
2019;35238;Rennes;Féminin;Myla;6
2019;35238;Rennes;Féminin;Luisa;1
2019;35238;Rennes;Féminin;Mélissa;5
2019;35238;Rennes;Féminin;Lydia;1
2019;35238;Rennes;Féminin;Lyhanna;1
2019;35238;Rennes;Féminin;Lylie;1
2019;35238;Rennes;Féminin;Lyloo;1
2019;35238;Rennes;Féminin;Mélyna;2
2019;35238;Rennes;Féminin;Lysandre;1
2019;35238;Rennes;Féminin;Lyse;1
2019;35238;Rennes;Féminin;Mïa;2
2019;35238;Rennes;Féminin;Lyzie;1
2019;35238;Rennes;Féminin;Maela;1
2019;35238;Rennes;Féminin;Maéline;1
2019;35238;Rennes;Féminin;Maelys;1
2019;35238;Rennes;Féminin;Maélyse;1
2019;35238;Rennes;Féminin;Maïla;1
2019;35238;Rennes;Féminin;Naëlle;7
2019;35238;Rennes;Féminin;Maloé;1
2019;35238;Rennes;Féminin;Maloë;1
2019;35238;Rennes;Féminin;Mané;1
2019;35238;Rennes;Féminin;Marie-Myshèle;1
2019;35238;Rennes;Féminin;Nina;19
2019;35238;Rennes;Féminin;Marla;1
2019;35238;Rennes;Féminin;Marley;1
2019;35238;Rennes;Féminin;Maryam;1
2019;35238;Rennes;Féminin;Marylou;1
2019;35238;Rennes;Féminin;Maryon;1
2019;35238;Rennes;Féminin;Nora;6
2019;35238;Rennes;Féminin;Mayalla-Malicka;1
2019;35238;Rennes;Féminin;Mayda;1
2019;35238;Rennes;Féminin;Mayline;1
2019;35238;Rennes;Féminin;Mbodja;1
2019;35238;Rennes;Féminin;Medina;1
2019;35238;Rennes;Féminin;Meïlly;1
2019;35238;Rennes;Féminin;Noémie;9
2019;35238;Rennes;Féminin;Mélissia;1
2019;35238;Rennes;Féminin;Nyla;2
2019;35238;Rennes;Féminin;Mélodie;1
2019;35238;Rennes;Féminin;Méloë;1
2019;35238;Rennes;Féminin;Néva;3
2019;35238;Rennes;Féminin;Meriam;1
2019;35238;Rennes;Féminin;Meriem;1
2019;35238;Rennes;Féminin;Océane;3
2019;35238;Rennes;Féminin;Miki;1
2019;35238;Rennes;Féminin;Olive;2
2019;35238;Rennes;Féminin;Miléna;1
2019;35238;Rennes;Féminin;Milla;1
2019;35238;Rennes;Féminin;Olympe;3
2019;35238;Rennes;Féminin;Mira;1
2019;35238;Rennes;Féminin;Miray;1
2019;35238;Rennes;Féminin;Myriam;1
2019;35238;Rennes;Féminin;Nadine;1
2019;35238;Rennes;Féminin;Naïg;1
2019;35238;Rennes;Féminin;Naira;1
2019;35238;Rennes;Féminin;Nandy;1
2019;35238;Rennes;Féminin;Nelia;1
2019;35238;Rennes;Féminin;Nelya;1
2019;35238;Rennes;Féminin;Ninnok;1
2019;35238;Rennes;Féminin;Ninogan;1
2019;35238;Rennes;Féminin;Roxana;2
2019;35238;Rennes;Féminin;Roxane;6
2019;35238;Rennes;Féminin;Noëline;1
2019;35238;Rennes;Féminin;Noémia;1
2019;35238;Rennes;Féminin;Safia;3
2019;35238;Rennes;Féminin;Safiya;4
2019;35238;Rennes;Féminin;Norah-Loup;1
2019;35238;Rennes;Féminin;Nourhane;1
2019;35238;Rennes;Féminin;Noussayba;1
2019;35238;Rennes;Féminin;Ofurie;1
2019;35238;Rennes;Féminin;Sarah;13
2019;35238;Rennes;Féminin;Oumou;1
2019;35238;Rennes;Féminin;Pearl;1
2019;35238;Rennes;Féminin;Rachella;1
2019;35238;Rennes;Féminin;Ramatoulaye;1
2019;35238;Rennes;Féminin;Rivana;1
2019;35238;Rennes;Féminin;Romy-Wild;1
2019;35238;Rennes;Féminin;Rose-Marie;1
2019;35238;Rennes;Féminin;Rufta;1
2019;35238;Rennes;Féminin;Ryleigh;1
2019;35238;Rennes;Féminin;Safaa;1
2019;35238;Rennes;Féminin;Saléma-Lania;1
2019;35238;Rennes;Féminin;Samuella;1
2019;35238;Rennes;Féminin;Sandrine;1
2019;35238;Rennes;Féminin;Soline;19
2019;35238;Rennes;Féminin;Solveig;2
2019;35238;Rennes;Féminin;Sathiasoa-Lorëly;1
2019;35238;Rennes;Féminin;Sophie;2
2019;35238;Rennes;Féminin;Sawsene;1
2019;35238;Rennes;Féminin;Sayana;1
2019;35238;Rennes;Féminin;Selasie;1
2019;35238;Rennes;Féminin;Séraphine;1
2019;35238;Rennes;Féminin;Séwalya;1
2019;35238;Rennes;Féminin;Shelsy;1
2019;35238;Rennes;Féminin;Sia;1
2019;35238;Rennes;Féminin;Siana;1
2019;35238;Rennes;Féminin;Sidney;1
2019;35238;Rennes;Féminin;Sidonia;1
2019;35238;Rennes;Féminin;Sidonie;1
2019;35238;Rennes;Féminin;Siham;1
2019;35238;Rennes;Féminin;Sinaya;1
2019;35238;Rennes;Féminin;Tasnim;2
2019;35238;Rennes;Féminin;Soana;1
2019;35238;Rennes;Féminin;Solane;1
2019;35238;Rennes;Féminin;Sorina;1
2019;35238;Rennes;Féminin;Stela;1
2019;35238;Rennes;Féminin;Tamariska;1
2019;35238;Rennes;Féminin;Valentina;3
2019;35238;Rennes;Féminin;Tasnime;1
2019;35238;Rennes;Féminin;Taviche;1
2019;35238;Rennes;Féminin;Violette;4
2019;35238;Rennes;Féminin;Willow;2
2019;35238;Rennes;Féminin;Tessa;1
2019;35238;Rennes;Féminin;Tëyanah;1
2019;35238;Rennes;Féminin;Tézïa;1
2019;35238;Rennes;Féminin;Thérèse;1
2019;35238;Rennes;Féminin;Thia;1
2019;35238;Rennes;Féminin;Thïya;1
2019;35238;Rennes;Féminin;Thoranna;1
2019;35238;Rennes;Féminin;Thylianna;1
2019;35238;Rennes;Féminin;Tïhya;1
2019;35238;Rennes;Féminin;Ysaline;2
2019;35238;Rennes;Féminin;Virginia;1
2019;35238;Rennes;Féminin;Viviane;1
2019;35238;Rennes;Féminin;Walya;1
2019;35238;Rennes;Féminin;Yaelle;1
2019;35238;Rennes;Féminin;Yaneli;1
2019;35238;Rennes;Féminin;Yasilia;1
2019;35238;Rennes;Féminin;Yasmine;1
2019;35238;Rennes;Féminin;Zaineb;1
2019;35238;Rennes;Féminin;Zeliha;1
2019;35238;Rennes;Féminin;Zoë;1
2019;35238;Rennes;Masculin;Aaron;17
2019;35238;Rennes;Masculin;Alban;6
2019;35238;Rennes;Masculin;Auguste;6
2019;35238;Rennes;Masculin;Ayden;7
2019;35238;Rennes;Masculin;Ayoub;4
2019;35238;Rennes;Masculin;Bastien;7
2019;35238;Rennes;Masculin;Briac;6
2019;35238;Rennes;Masculin;Antone;3
2019;35238;Rennes;Masculin;Aymeric;3
2019;35238;Rennes;Masculin;Brieuc;3
2019;35238;Rennes;Masculin;Camille;21
2019;35238;Rennes;Masculin;Corentin;13
2019;35238;Rennes;Masculin;Côme;26
2019;35238;Rennes;Masculin;David;6
2019;35238;Rennes;Masculin;Diego;7
2019;35238;Rennes;Masculin;André;2
2019;35238;Rennes;Masculin;Aron;2
2019;35238;Rennes;Masculin;Azaël;2
2019;35238;Rennes;Masculin;Carl;2
2019;35238;Rennes;Masculin;Célian;2
2019;35238;Rennes;Masculin;Djuliann;2
2019;35238;Rennes;Masculin;Elias;6
2019;35238;Rennes;Masculin;Elie;3
2019;35238;Rennes;Masculin;Eliot;5
2019;35238;Rennes;Masculin;Enzo;13
2019;35238;Rennes;Masculin;Ernest;5
2019;35238;Rennes;Masculin;Evan;14
2019;35238;Rennes;Masculin;Gatien;2
2019;35238;Rennes;Masculin;Gautier;3
2019;35238;Rennes;Masculin;Abdihakim;1
2019;35238;Rennes;Masculin;Harry;2
2019;35238;Rennes;Masculin;Abdoulhadry;1
2019;35238;Rennes;Masculin;Abdoulkhadri;1
2019;35238;Rennes;Masculin;Henri;2
2019;35238;Rennes;Masculin;Hugo;38
2019;35238;Rennes;Masculin;Alain-Basile;1
2019;35238;Rennes;Masculin;Allyster;1
2019;35238;Rennes;Masculin;Aloïs;1
2019;35238;Rennes;Masculin;Alpha-Saliou;1
2019;35238;Rennes;Masculin;Aly;1
2019;35238;Rennes;Masculin;Alystair;1
2019;35238;Rennes;Masculin;Ilyas;4
2019;35238;Rennes;Masculin;Amjed;1
2019;35238;Rennes;Masculin;Ammar;1
2019;35238;Rennes;Masculin;Ange-Emmanuel;1
2019;35238;Rennes;Masculin;Aodren;1
2019;35238;Rennes;Masculin;Arges;1
2019;35238;Rennes;Masculin;Arkan;1
2019;35238;Rennes;Masculin;Iyad;5
2019;35238;Rennes;Masculin;Iyas;2
2019;35238;Rennes;Masculin;Aziz;1
2019;35238;Rennes;Masculin;Bastian;1
2019;35238;Rennes;Masculin;Baye;1
2019;35238;Rennes;Masculin;Beni-Stefan;1
2019;35238;Rennes;Masculin;Béréby;1
2019;35238;Rennes;Masculin;Cassius;1
2019;35238;Rennes;Masculin;Jordan;4
2019;35238;Rennes;Masculin;Chris;1
2019;35238;Rennes;Masculin;Cyr;1
2019;35238;Rennes;Masculin;Dagem;1
2019;35238;Rennes;Masculin;Junior;2
2019;35238;Rennes;Masculin;Daren;1
2019;35238;Rennes;Masculin;Delyon;1
2019;35238;Rennes;Masculin;Dimitri;1
2019;35238;Rennes;Masculin;Dionys;1
2019;35238;Rennes;Masculin;Djemaïley;1
2019;35238;Rennes;Masculin;Djino;1
2019;35238;Rennes;Masculin;Donovan;1
2019;35238;Rennes;Masculin;Edine;1
2019;35238;Rennes;Masculin;Edwin;1
2019;35238;Rennes;Masculin;Elicien;1
2019;35238;Rennes;Masculin;Eliezer;1
2019;35238;Rennes;Masculin;Kylian;8
2019;35238;Rennes;Masculin;Elouan-El-Yacin;1
2019;35238;Rennes;Masculin;Elyass;1
2019;35238;Rennes;Masculin;Leandro;2
2019;35238;Rennes;Masculin;Enes;1
2019;35238;Rennes;Masculin;Leon;3
2019;35238;Rennes;Masculin;Eren;1
2019;35238;Rennes;Masculin;Lino;5
2019;35238;Rennes;Masculin;Éthan;1
2019;35238;Rennes;Masculin;Lionel;2
2019;35238;Rennes;Masculin;Livio;2
2019;35238;Rennes;Masculin;Eyaqiem;1
2019;35238;Rennes;Masculin;Eymonn;1
